sensor_id,value,unit,taken_at
29d6c54e-7b93-4534-bce7-94c05d2338f1,364,wh,2024-06-08 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,563,wh,2024-06-08 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,428,wh,2024-06-08 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,657,wh,2024-06-08 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,780,wh,2024-06-08 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,443,wh,2024-06-08 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,323,wh,2024-06-08 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,840,wh,2024-06-08 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,598,wh,2024-06-08 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,858,wh,2024-06-08 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,642,wh,2024-06-08 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,352,wh,2024-06-08 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,256,wh,2024-06-08 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,306,wh,2024-06-08 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,531,wh,2024-06-08 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,598,wh,2024-06-08 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,865,wh,2024-06-08 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,637,wh,2024-06-08 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,471,wh,2024-06-09 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,699,wh,2024-06-09 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,466,wh,2024-06-09 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,478,wh,2024-06-09 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,229,wh,2024-06-09 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,209,wh,2024-06-09 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,346,wh,2024-06-09 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,258,wh,2024-06-09 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,404,wh,2024-06-09 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,662,wh,2024-06-09 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,548,wh,2024-06-09 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,890,wh,2024-06-09 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,284,wh,2024-06-09 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,429,wh,2024-06-09 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,279,wh,2024-06-09 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,353,wh,2024-06-09 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,797,wh,2024-06-09 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,711,wh,2024-06-09 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,332,wh,2024-06-09 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,348,wh,2024-06-09 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,948,wh,2024-06-09 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,235,wh,2024-06-09 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,772,wh,2024-06-09 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,837,wh,2024-06-09 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,877,wh,2024-06-10 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,623,wh,2024-06-10 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,565,wh,2024-06-10 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,215,wh,2024-06-10 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,967,wh,2024-06-10 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,917,wh,2024-06-10 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,924,wh,2024-06-10 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,249,wh,2024-06-10 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,703,wh,2024-06-10 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,917,wh,2024-06-10 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,713,wh,2024-06-10 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,671,wh,2024-06-10 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,825,wh,2024-06-10 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,974,wh,2024-06-10 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,518,wh,2024-06-10 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,611,wh,2024-06-10 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,284,wh,2024-06-10 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,342,wh,2024-06-10 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,840,wh,2024-06-10 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,689,wh,2024-06-10 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,209,wh,2024-06-10 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,904,wh,2024-06-10 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,354,wh,2024-06-10 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,524,wh,2024-06-10 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,291,wh,2024-06-11 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,577,wh,2024-06-11 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,911,wh,2024-06-11 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,236,wh,2024-06-11 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,249,wh,2024-06-11 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,622,wh,2024-06-11 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,931,wh,2024-06-11 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,319,wh,2024-06-11 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,724,wh,2024-06-11 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,827,wh,2024-06-11 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,420,wh,2024-06-11 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,477,wh,2024-06-11 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,719,wh,2024-06-11 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,813,wh,2024-06-11 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,714,wh,2024-06-11 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,731,wh,2024-06-11 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,810,wh,2024-06-11 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,824,wh,2024-06-11 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,640,wh,2024-06-11 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,293,wh,2024-06-11 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,998,wh,2024-06-11 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,894,wh,2024-06-11 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,929,wh,2024-06-11 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,402,wh,2024-06-11 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,246,wh,2024-06-12 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,439,wh,2024-06-12 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,538,wh,2024-06-12 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,440,wh,2024-06-12 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,316,wh,2024-06-12 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,856,wh,2024-06-12 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,320,wh,2024-06-12 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,644,wh,2024-06-12 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,333,wh,2024-06-12 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,262,wh,2024-06-12 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,970,wh,2024-06-12 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,208,wh,2024-06-12 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,587,wh,2024-06-12 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,789,wh,2024-06-12 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,937,wh,2024-06-12 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,792,wh,2024-06-12 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,676,wh,2024-06-12 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,381,wh,2024-06-12 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,777,wh,2024-06-12 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,999,wh,2024-06-12 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,721,wh,2024-06-12 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,459,wh,2024-06-12 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,215,wh,2024-06-12 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,450,wh,2024-06-12 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,862,wh,2024-06-13 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,796,wh,2024-06-13 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,574,wh,2024-06-13 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,741,wh,2024-06-13 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,358,wh,2024-06-13 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,572,wh,2024-06-13 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,517,wh,2024-06-13 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,242,wh,2024-06-13 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,604,wh,2024-06-13 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,466,wh,2024-06-13 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,329,wh,2024-06-13 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,777,wh,2024-06-13 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,243,wh,2024-06-13 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,235,wh,2024-06-13 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,867,wh,2024-06-13 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,907,wh,2024-06-13 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,346,wh,2024-06-13 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,816,wh,2024-06-13 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,765,wh,2024-06-13 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,726,wh,2024-06-13 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,744,wh,2024-06-13 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,686,wh,2024-06-13 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,223,wh,2024-06-13 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,422,wh,2024-06-13 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,262,wh,2024-06-14 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,287,wh,2024-06-14 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,989,wh,2024-06-14 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,895,wh,2024-06-14 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,985,wh,2024-06-14 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,206,wh,2024-06-14 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,237,wh,2024-06-14 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,264,wh,2024-06-14 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,417,wh,2024-06-14 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,806,wh,2024-06-14 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,818,wh,2024-06-14 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,494,wh,2024-06-14 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,525,wh,2024-06-14 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,897,wh,2024-06-14 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,486,wh,2024-06-14 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,297,wh,2024-06-14 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,436,wh,2024-06-14 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,810,wh,2024-06-14 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,885,wh,2024-06-14 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,906,wh,2024-06-14 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,804,wh,2024-06-14 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,391,wh,2024-06-14 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,668,wh,2024-06-14 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,933,wh,2024-06-14 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,962,wh,2024-06-15 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,521,wh,2024-06-15 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,390,wh,2024-06-15 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,602,wh,2024-06-15 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,548,wh,2024-06-15 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,297,wh,2024-06-15 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,711,wh,2024-06-15 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,824,wh,2024-06-15 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,947,wh,2024-06-15 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,906,wh,2024-06-15 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,598,wh,2024-06-15 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,963,wh,2024-06-15 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,523,wh,2024-06-15 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,298,wh,2024-06-15 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,764,wh,2024-06-15 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,986,wh,2024-06-15 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,742,wh,2024-06-15 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,437,wh,2024-06-15 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,717,wh,2024-06-15 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,867,wh,2024-06-15 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,990,wh,2024-06-15 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,543,wh,2024-06-15 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,285,wh,2024-06-15 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,831,wh,2024-06-15 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,774,wh,2024-06-16 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,772,wh,2024-06-16 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,348,wh,2024-06-16 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,596,wh,2024-06-16 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,627,wh,2024-06-16 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,531,wh,2024-06-16 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,391,wh,2024-06-16 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,843,wh,2024-06-16 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,507,wh,2024-06-16 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,854,wh,2024-06-16 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,624,wh,2024-06-16 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,420,wh,2024-06-16 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,462,wh,2024-06-16 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,648,wh,2024-06-16 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,706,wh,2024-06-16 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,975,wh,2024-06-16 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,360,wh,2024-06-16 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,687,wh,2024-06-16 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,206,wh,2024-06-16 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,366,wh,2024-06-16 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,390,wh,2024-06-16 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,565,wh,2024-06-16 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,844,wh,2024-06-16 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,672,wh,2024-06-16 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,939,wh,2024-06-17 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,853,wh,2024-06-17 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,658,wh,2024-06-17 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,522,wh,2024-06-17 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,621,wh,2024-06-17 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,736,wh,2024-06-17 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,351,wh,2024-06-17 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,283,wh,2024-06-17 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,463,wh,2024-06-17 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,807,wh,2024-06-17 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,847,wh,2024-06-17 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,420,wh,2024-06-17 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,823,wh,2024-06-17 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,880,wh,2024-06-17 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,225,wh,2024-06-17 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,882,wh,2024-06-17 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,227,wh,2024-06-17 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,943,wh,2024-06-17 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,603,wh,2024-06-17 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,821,wh,2024-06-17 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,875,wh,2024-06-17 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,238,wh,2024-06-17 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,301,wh,2024-06-17 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,595,wh,2024-06-17 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,853,wh,2024-06-18 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,402,wh,2024-06-18 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,882,wh,2024-06-18 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,684,wh,2024-06-18 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,804,wh,2024-06-18 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,949,wh,2024-06-18 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,339,wh,2024-06-18 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,306,wh,2024-06-18 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,524,wh,2024-06-18 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,568,wh,2024-06-18 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,464,wh,2024-06-18 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,406,wh,2024-06-18 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,383,wh,2024-06-18 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,733,wh,2024-06-18 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,339,wh,2024-06-18 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,985,wh,2024-06-18 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,225,wh,2024-06-18 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,301,wh,2024-06-18 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,305,wh,2024-06-18 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,203,wh,2024-06-18 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,391,wh,2024-06-18 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,559,wh,2024-06-18 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,930,wh,2024-06-18 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,406,wh,2024-06-18 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,938,wh,2024-06-19 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,568,wh,2024-06-19 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,661,wh,2024-06-19 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,453,wh,2024-06-19 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,936,wh,2024-06-19 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,528,wh,2024-06-19 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,369,wh,2024-06-19 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,829,wh,2024-06-19 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,264,wh,2024-06-19 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,244,wh,2024-06-19 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,922,wh,2024-06-19 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,373,wh,2024-06-19 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,349,wh,2024-06-19 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,423,wh,2024-06-19 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,993,wh,2024-06-19 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,865,wh,2024-06-19 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,767,wh,2024-06-19 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,631,wh,2024-06-19 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,588,wh,2024-06-19 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,869,wh,2024-06-19 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,738,wh,2024-06-19 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,722,wh,2024-06-19 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,346,wh,2024-06-19 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,564,wh,2024-06-19 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,525,wh,2024-06-20 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,494,wh,2024-06-20 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,991,wh,2024-06-20 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,903,wh,2024-06-20 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,748,wh,2024-06-20 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,340,wh,2024-06-20 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,573,wh,2024-06-20 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,452,wh,2024-06-20 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,797,wh,2024-06-20 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,798,wh,2024-06-20 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,308,wh,2024-06-20 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,617,wh,2024-06-20 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,385,wh,2024-06-20 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,586,wh,2024-06-20 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,668,wh,2024-06-20 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,890,wh,2024-06-20 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,660,wh,2024-06-20 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,627,wh,2024-06-20 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,731,wh,2024-06-20 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,254,wh,2024-06-20 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,944,wh,2024-06-20 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,395,wh,2024-06-20 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,820,wh,2024-06-20 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,558,wh,2024-06-20 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,945,wh,2024-06-21 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,366,wh,2024-06-21 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,730,wh,2024-06-21 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,707,wh,2024-06-21 03:00:00
